"RecID","SpeciesStock","Species","ScieName","SpeciesGrp","YearC","Decade","Lustrum","PartyStatus","PartyName","Flag","FleetGear","Fleet","Stock","SampAreaCode","Area","FishZoneCode","SpcGearGrp","GearGrp","GearCode","CatchTypeCode","QualInfoCode","CnvFactor","Qty_t","yearTACimp","scaled_tacr","tacr","tacever","tac_any","totalFleetCatch","propStock","diff","Qtydiff"
15161,"BFT.ATW","BFT","Thunnus thynnus","1-Tuna (major sp.)",1976,1970,1975,"CP","CANADA","Canada","CAN.RR","CAN","ATW","unkn","NW","UNKN","Sport (HL+RR)","RR","RRFB","C","RPT1",1,342,1982,-6,0,1,0,342,1,0,136
15170,"BFT.ATE","BFT","Thunnus thynnus","1-Tuna (major sp.)",1976,1970,1975,"NCC","Chinese Taipei","Chinese Taipei","TAI.LL","TAI","ATE","unkn","EAST","HSEA","Longline","LL","LL","C","RPT1",1,3,1999,-23,0,1,0,5637.438,0.0005321566,-0.0003759626,-2
15172,"SBF.A+M","SBF","Thunnus maccoyii","3-Tuna (other)",1976,1970,1975,"NCC","Chinese Taipei","Chinese Taipei","TAI.LL","TAI","A+M","unkn","SOUT","HSEA","Longline","LL","LLFB","C","RPT1",1,61,Inf,NA,0,0,0,5637.438,0.01082052,0.005371803,31
15178,"YFT.ATW","YFT","Thunnus albacares","1-Tuna (major sp.)",1976,1970,1975,"NCC","Chinese Taipei","Chinese Taipei","TAI.LL","TAI","ATW","YF10","WTRO","HSEA","Longline","LL","LLFB","C","RPT1",1.13,1284,Inf,NA,0,0,0,5637.438,0.227763,0.009814424,84
15183,"YFT.ATE","YFT","Thunnus albacares","1-Tuna (major sp.)",1976,1970,1975,"NCC","Chinese Taipei","Chinese Taipei","TAI.LL","TAI","ATE","unkn","ETRO","HSEA","Longline","LL","LLFB","C","RPT1",1.13,678,Inf,NA,0,0,0,5637.438,0.1202674,-0.146538,-791
15222,"BUM.A+M","BUM","Makaira nigricans","1-Tuna (major sp.)",1976,1970,1975,"NCC","Chinese Taipei","Chinese Taipei","TAI.LL","TAI","A+M","unkn","NORT","HSEA","Longline","LL","LLFB","C","RPT1",1.2,169,Inf,NA,0,0,0,5637.438,0.02997816,-0.04666711,-253
15224,"BUM.A+M","BUM","Makaira nigricans","1-Tuna (major sp.)",1976,1970,1975,"NCC","Chinese Taipei","Chinese Taipei","TAI.LL","TAI","A+M","unkn","SOUT","HSEA","Longline","LL","LLFB","C","RPT1",1.2,240,Inf,NA,0,0,0,5637.438,0.04257253,0.01259437,71
15226,"WHM.A+M","WHM","Kajikia albida","1-Tuna (major sp.)",1976,1970,1975,"NCC","Chinese Taipei","Chinese Taipei","TAI.LL","TAI","A+M","unkn","NORT","HSEA","Longline","LL","LLFB","C","RPT1",1.2,142,Inf,NA,0,0,0,5637.438,0.02518875,-0.04419156,-240
15228,"WHM.A+M","WHM","Kajikia albida","1-Tuna (major sp.)",1976,1970,1975,"NCC","Chinese Taipei","Chinese Taipei","TAI.LL","TAI","A+M","unkn","SOUT","HSEA","Longline","LL","LLFB","C","RPT1",1.2,377,Inf,NA,0,0,0,5637.438,0.06687435,0.0416856,235
15231,"SWO.ATN","SWO","Xiphias gladius","1-Tuna (major sp.)",1976,1970,1975,"NCC","Chinese Taipei","Chinese Taipei","TAI.LL","TAI","ATN","unkn","NORT","HSEA","Longline","LL","LL","C","RPT1",1.2,471,1997,-21,0,1,0,5637.438,0.08354859,0.03414691,199
15234,"SWO.ATS","SWO","Xiphias gladius","1-Tuna (major sp.)",1976,1970,1975,"NCC","Chinese Taipei","Chinese Taipei","TAI.LL","TAI","ATS","unkn","SOUT","HSEA","Longline","LL","LL","C","RPT1",1.2,745,1998,-22,0,1,0,5637.438,0.1321522,-0.03766606,-190
15236,"TUN.A+M","TUN","Thunnini","3-Tuna (other)",1976,1970,1975,"NCC","Chinese Taipei","Chinese Taipei","TAI.LL","TAI","A+M","unkn","ETRO","HSEA","All gears","LL","LLFB","C","RPT1",1,1007,Inf,NA,0,0,0,5637.438,0.1786272,0.106341,609
15299,"BFT.ATE","BFT","Thunnus thynnus","1-Tuna (major sp.)",1976,1970,1975,"CP","EUROPEAN UNION","EU.France","EU.FRA-FR.BB","EU.FRA-FR","ATE","BF54","NE","UNKN","Bait boat","BB","BB","C","RPT1",1,267,1999,-23,0,1,0,267,1,0,-425
15301,"BFT.MED","BFT","Thunnus thynnus","1-Tuna (major sp.)",1976,1970,1975,"CP","EUROPEAN UNION","EU.France","EU.FRA-FR-MED.PS","EU.FRA-FR-MED","MED","BF59","MEDI","UNKN","Purse seine","PS","PSM","C","RPT1",1,3800,Inf,NA,0,0,0,3800,1,0,2200
15409,"ALB.MED","ALB","Thunnus alalunga","1-Tuna (major sp.)",1976,1970,1975,"CP","EUROPEAN UNION","EU.Italy","EU.ITA.UN","EU.ITA","MED","AL35","MEDI","UNKN","Other surf.","UN","UNCL","C","RPT1",1,520,Inf,NA,0,0,0,2387,0.2178467,0.00933958,20
15411,"BON.MED","BON","Sarda sarda","2-Tuna (small)",1976,1970,1975,"CP","EUROPEAN UNION","EU.Italy","EU.ITA.UN","EU.ITA","MED","BIL95","MEDI","UNKN","All gears","UN","UNCL","C","RPT1",1,955,Inf,NA,0,0,0,2387,0.4000838,0.00016719,-4
15422,"BFT.ATW","BFT","Thunnus thynnus","1-Tuna (major sp.)",1976,1970,1975,"CP","JAPAN","Japan","JPN.LL","JPN","ATW","unkn","NW","HSEA","Longline","LL","LL","C","RPT1",1,2902,1982,-6,0,1,0,12582.12,0.2306448,0.1669204,1997
15425,"BFT.ATE","BFT","Thunnus thynnus","1-Tuna (major sp.)",1976,1970,1975,"CP","JAPAN","Japan","JPN.LL","JPN","ATE","BF53","NE","HSEA","Longline","LL","LL","C","RPT1",1,1973,1999,-23,0,1,0,12582.12,0.1568099,-0.02923095,-927
15426,"BFT.MED","BFT","Thunnus thynnus","1-Tuna (major sp.)",1976,1970,1975,"CP","JAPAN","Japan","JPN.LL","JPN","MED","BF59","MEDI","HSEA","Longline","LL","LL","C","RPT1",1,968,Inf,NA,0,0,0,12582.12,0.07693459,-0.003896934,-292
15428,"SBF.A+M","SBF","Thunnus maccoyii","3-Tuna (other)",1976,1970,1975,"CP","JAPAN","Japan","JPN.LL","JPN","A+M","unkn","SOUT","HSEA","Longline","LL","LLHB","C","RPT1",1,692,Inf,NA,0,0,0,12582.12,0.05499869,0.01419802,56
15429,"YFT.ATW","YFT","Thunnus albacares","1-Tuna (major sp.)",1976,1970,1975,"CP","JAPAN","Japan","JPN.LL","JPN","ATW","YF40","WTRO","HSEA","Longline","LL","LL","C","RPT1",1,3069,Inf,NA,0,0,0,12582.12,0.2439176,0.0879641,638
15430,"YFT.ATE","YFT","Thunnus albacares","1-Tuna (major sp.)",1976,1970,1975,"CP","JAPAN","Japan","JPN.LL","JPN","ATE","unkn","ETRO","HSEA","Longline","LL","LL","C","RPT1",1,297,Inf,NA,0,0,0,12582.12,0.02360493,-0.0863516,-1417
15437,"ALB.MED","ALB","Thunnus alalunga","1-Tuna (major sp.)",1976,1970,1975,"CP","JAPAN","Japan","JPN.LL","JPN","MED","AL35","MEDI","HSEA","Longline","LL","LL","C","RPT1",1,1,Inf,NA,0,0,0,12582.12,7.947788e-05,1.365525e-05,0
15459,"BUM.A+M","BUM","Makaira nigricans","1-Tuna (major sp.)",1976,1970,1975,"CP","JAPAN","Japan","JPN.LL","JPN","A+M","unkn","NORT","HSEA","Longline","LL","LL","C","RPT1",1,260,Inf,NA,0,0,0,12582.12,0.02066425,0.01700758,203
15462,"BUM.A+M","BUM","Makaira nigricans","1-Tuna (major sp.)",1976,1970,1975,"CP","JAPAN","Japan","JPN.LL","JPN","A+M","unkn","SOUT","HSEA","Longline","LL","LL","C","RPT1",1,4,Inf,NA,0,0,0,12582.12,0.0003179115,-0.02034634,-256
15465,"WHM.A+M","WHM","Kajikia albida","1-Tuna (major sp.)",1976,1970,1975,"CP","JAPAN","Japan","JPN.LL","JPN","A+M","unkn","NORT","HSEA","Longline","LL","LL","C","RPT1",1,540,Inf,NA,0,0,0,12582.12,0.04291806,0.04201993,526
15468,"WHM.A+M","WHM","Kajikia albida","1-Tuna (major sp.)",1976,1970,1975,"CP","JAPAN","Japan","JPN.LL","JPN","A+M","unkn","SOUT","HSEA","Longline","LL","LL","C","RPT1",1,3,Inf,NA,0,0,0,12582.12,0.0002384336,-0.04267962,-537
15471,"SWO.ATN","SWO","Xiphias gladius","1-Tuna (major sp.)",1976,1970,1975,"CP","JAPAN","Japan","JPN.LL","JPN","ATN","unkn","NORT","HSEA","Longline","LL","LL","C","RPT1",1,1149,1997,-21,0,1,0,12582.12,0.09132009,-0.06662214,-1313
15474,"SWO.ATS","SWO","Xiphias gladius","1-Tuna (major sp.)",1976,1970,1975,"CP","JAPAN","Japan","JPN.LL","JPN","ATS","unkn","SOUT","HSEA","Longline","LL","LL","C","RPT1",1,105,1998,-22,0,1,0,12582.12,0.008345178,-0.04329718,-700
15475,"SWO.MED","SWO","Xiphias gladius","1-Tuna (major sp.)",1976,1970,1975,"CP","JAPAN","Japan","JPN.LL","JPN","MED","BIL95","MEDI","HSEA","Longline","LL","LL","C","RPT1",1,1,Inf,NA,0,0,0,12582.12,7.947788e-05,NA,NA
15476,"TUN.A+M","TUN","Thunnini","3-Tuna (other)",1976,1970,1975,"CP","JAPAN","Japan","JPN.LL","JPN","A+M","unkn","ETRO","HSEA","All gears","LL","LLHB","C","RPT1",1,307,Inf,NA,0,0,0,12582.12,0.02439971,0.01009381,84
15479,"BFT.ATE","BFT","Thunnus thynnus","1-Tuna (major sp.)",1976,1970,1975,"CP","KOREA REP.","Korea Rep.","KOR.LL","KOR","ATE","unkn","EAST","UNKN","Longline","LL","LL","C","RPT1",1,3,1999,-23,0,1,0,16177.32,0.0001854449,-0.0004778618,-12
15481,"BFT.ATW","BFT","Thunnus thynnus","1-Tuna (major sp.)",1976,1970,1975,"CP","KOREA REP.","Korea Rep.","KOR.LL","KOR","ATW","unkn","WEST","UNKN","Longline","LL","LL","C","RPT1",1,7,1982,-6,0,1,0,16177.32,0.0004327047,7.894115e-05,-1
15487,"YFT.ATW","YFT","Thunnus albacares","1-Tuna (major sp.)",1976,1970,1975,"CP","KOREA REP.","Korea Rep.","KOR.LL","KOR","ATW","YF40","WTRO","UNKN","Longline","LL","LL","C","RPT1",1,4574,Inf,NA,0,0,0,16177.32,0.2827416,-0.05855176,-3144
15492,"YFT.ATE","YFT","Thunnus albacares","1-Tuna (major sp.)",1976,1970,1975,"CP","KOREA REP.","Korea Rep.","KOR.LL","KOR","ATE","unkn","ETRO","UNKN","Longline","LL","LL","C","RPT1",1,6637,Inf,NA,0,0,0,16177.32,0.4102659,0.07304077,-989
15528,"BUM.A+M","BUM","Makaira nigricans","1-Tuna (major sp.)",1976,1970,1975,"CP","KOREA REP.","Korea Rep.","KOR.LL","KOR","A+M","unkn","NORT","UNKN","Longline","LL","LL","C","RPT1",1,174,Inf,NA,0,0,0,16177.32,0.0107558,-0.004898234,-180
15530,"BUM.A+M","BUM","Makaira nigricans","1-Tuna (major sp.)",1976,1970,1975,"CP","KOREA REP.","Korea Rep.","KOR.LL","KOR","A+M","unkn","SOUT","UNKN","Longline","LL","LL","C","RPT1",1,392,Inf,NA,0,0,0,16177.32,0.02423146,0.01347566,218
15532,"WHM.A+M","WHM","Kajikia albida","1-Tuna (major sp.)",1976,1970,1975,"CP","KOREA REP.","Korea Rep.","KOR.LL","KOR","A+M","unkn","NORT","UNKN","Longline","LL","LL","C","RPT1",1,64,Inf,NA,0,0,0,16177.32,0.003956157,-0.000863871,-45
15534,"WHM.A+M","WHM","Kajikia albida","1-Tuna (major sp.)",1976,1970,1975,"CP","KOREA REP.","Korea Rep.","KOR.LL","KOR","A+M","unkn","SOUT","UNKN","Longline","LL","LL","C","RPT1",1,220,Inf,NA,0,0,0,16177.32,0.01359929,0.009643133,156
15536,"SWO.ATN","SWO","Xiphias gladius","1-Tuna (major sp.)",1976,1970,1975,"CP","KOREA REP.","Korea Rep.","KOR.LL","KOR","ATN","unkn","NORT","COMB","Longline","LL","LL","C","RPT1",1,335,1997,-21,0,1,0,16177.32,0.02070801,0.01310209,163
15538,"SWO.ATS","SWO","Xiphias gladius","1-Tuna (major sp.)",1976,1970,1975,"CP","KOREA REP.","Korea Rep.","KOR.LL","KOR","ATS","unkn","SOUT","COMB","Longline","LL","LL","C","RPT1",1,812,1998,-22,0,1,0,16177.32,0.05019374,0.03785624,533
15539,"TUN.A+M","TUN","Thunnini","3-Tuna (other)",1976,1970,1975,"CP","KOREA REP.","Korea Rep.","KOR.LL","KOR","A+M","unkn","ETRO","UNKN","All gears","LL","LL","C","RPT1",1,2678,Inf,NA,0,0,0,16177.32,0.1655404,-0.08311109,-2945
15547,"BFT.MED","BFT","Thunnus thynnus","1-Tuna (major sp.)",1976,1970,1975,"CP","EUROPEAN UNION","EU.Malta","EU.MLT.LL","EU.MLT","MED","BF59","MEDI","UNKN","Longline","LL","LL","C","RSCE",1,25,Inf,NA,0,0,0,200,0.125,-0.02241036,-12
15560,"BFT.ATE","BFT","Thunnus thynnus","1-Tuna (major sp.)",1976,1970,1975,"CP","MAROC","Maroc","MAR.PS","MAR","ATE","unkn","NE","UNKN","Purse seine","PS","PS","C","RPT1",1,331,1999,-23,0,1,0,1235,0.2680162,-0.4388804,-2293
15563,"BFT.MED","BFT","Thunnus thynnus","1-Tuna (major sp.)",1976,1970,1975,"CP","MAROC","Maroc","MAR.PS","MAR","MED","BF59","MEDI","UNKN","Purse seine","PS","PS","C","RPT1",1,1,Inf,NA,0,0,0,1235,0.0008097166,-0.009966145,-39
15570,"YFT.ATE","YFT","Thunnus albacares","1-Tuna (major sp.)",1976,1970,1975,"CP","MAROC","Maroc","MAR.PS","MAR","ATE","unkn","ETRO","UNKN","Purse seine","PS","PSM","C","RPT1",1,643,Inf,NA,0,0,0,1235,0.5206478,0.2383202,-405
15583,"SKJ.ATE","SKJ","Katsuwonus pelamis","1-Tuna (major sp.)",1976,1970,1975,"CP","MAROC","Maroc","MAR.PS","MAR","ATE","unkn","ETRO","UNKN","Purse seine","PS","PSM","C","RPT1",1,260,Inf,NA,0,0,0,1235,0.2105263,NA,NA
15598,"SWO.ATN","SWO","Xiphias gladius","1-Tuna (major sp.)",1976,1970,1975,"CP","MAROC","Maroc","MAR.LL","MAR","ATN","BIL94B","NE","UNKN","Longline","LL","LLSWO","C","RPT1",1,12,1997,-21,0,1,0,198,0.06060606,-0.05217589,-3
15600,"SWO.MED","SWO","Xiphias gladius","1-Tuna (major sp.)",1976,1970,1975,"CP","MAROC","Maroc","MAR.LL","MAR","MED","BIL95","MEDI","UNKN","Longline","LL","LLSWO","C","RPT1",1,186,Inf,NA,0,0,0,198,0.9393939,0.05217589,68
15617,"BFT.ATE","BFT","Thunnus thynnus","1-Tuna (major sp.)",1976,1970,1975,"CP","EUROPEAN UNION","EU.Portugal","EU.PRT-PT-AZORES.BB","EU.PRT-PT-AZORES","ATE","BF57","AZOR","UNKN","Bait boat","BB","BB","C","RPT1",1,7,1999,-23,0,1,0,838,0.008353222,-0.7848405,-296
15619,"BFT.ATE","BFT","Thunnus thynnus","1-Tuna (major sp.)",1976,1970,1975,"CP","EUROPEAN UNION","EU.Portugal","EU.PRT-PT-MADEIRA.BB","EU.PRT-PT-MADEIRA","ATE","BF58","MDRA","UNKN","Bait boat","BB","BB","C","RPT1",1,17,1999,-23,0,1,0,1289,0.01318852,NA,NA
15621,"YFT.ATE","YFT","Thunnus albacares","1-Tuna (major sp.)",1976,1970,1975,"CP","EUROPEAN UNION","EU.Portugal","EU.PRT-PT-AZORES.BB","EU.PRT-PT-AZORES","ATE","YF02","AZOR","UNKN","Bait boat","BB","BB","C","RPT1",1,3,Inf,NA,0,0,0,838,0.003579952,0.0009621512,2
15632,"SKJ.ATE","SKJ","Katsuwonus pelamis","1-Tuna (major sp.)",1976,1970,1975,"CP","EUROPEAN UNION","EU.Portugal","EU.PRT-PT-AZORES.BB","EU.PRT-PT-AZORES","ATE","SJ01","AZOR","UNKN","Bait boat","BB","BB","C","RPT1",1,828,Inf,NA,0,0,0,838,0.9880668,0.7838783,750
15634,"SKJ.ATE","SKJ","Katsuwonus pelamis","1-Tuna (major sp.)",1976,1970,1975,"CP","EUROPEAN UNION","EU.Portugal","EU.PRT-PT-MADEIRA.BB","EU.PRT-PT-MADEIRA","ATE","SJ01","MDRA","UNKN","Bait boat","BB","BB","C","RPT1",1,1240,Inf,NA,0,0,0,1289,0.961986,0.06763267,749
15636,"SWO.ATN","SWO","Xiphias gladius","1-Tuna (major sp.)",1976,1970,1975,"CP","EUROPEAN UNION","EU.Portugal","EU.PRT-PT-MADEIRA.BB","EU.PRT-PT-MADEIRA","ATN","BIL94B","MDRA","UNKN","Other surf.","BB","BB","C","RPT1",1,32,1997,-21,0,1,0,1289,0.02482545,-0.08082118,-26
15657,"BFT.ATE","BFT","Thunnus thynnus","1-Tuna (major sp.)",1976,1970,1975,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-CANARY.BB","EU.ESP-ES-CANARY","ATE","BF58","CANA","UNKN","Bait boat","BB","BB","C","RPT1",1,832,1999,-23,0,1,0,1664,0.5,0.1484543,-146
15663,"YFT.ATE","YFT","Thunnus albacares","1-Tuna (major sp.)",1976,1970,1975,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-ETRO.PS","EU.ESP-ES-ETRO","ATE","unkn","ETRO","UNKN","Purse seine","PS","PS","C","RPT1",1,33195,Inf,NA,0,0,0,48756,0.6808393,0.1088898,9510
15665,"YFT.ATE","YFT","Thunnus albacares","1-Tuna (major sp.)",1976,1970,1975,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-CANARY.BB","EU.ESP-ES-CANARY","ATE","YF02","CANA","UNKN","Bait boat","BB","BB","C","RPT1",1,228,Inf,NA,0,0,0,1664,0.1370192,-0.2324991,-800
15690,"LTA.MED","LTA","Euthynnus alletteratus","2-Tuna (small)",1976,1970,1975,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-MEDI.UN","EU.ESP-ES-MEDI","MED","BIL95","MEDI","UNKN","All gears","UN","SURF","C","RPT1",1,1134,Inf,NA,0,0,0,2915,0.3890223,0.1103775,402
15694,"SKJ.ATE","SKJ","Katsuwonus pelamis","1-Tuna (major sp.)",1976,1970,1975,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-ETRO.PS","EU.ESP-ES-ETRO","ATE","SJ03","ETRO","UNKN","Purse seine","PS","PS","C","RPT1",1,15561,Inf,NA,0,0,0,48756,0.3191607,-0.08800163,-1300
15698,"SKJ.ATE","SKJ","Katsuwonus pelamis","1-Tuna (major sp.)",1976,1970,1975,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-CANARY.BB","EU.ESP-ES-CANARY","ATE","SJ01","CANA","UNKN","Bait boat","BB","BB","C","RPT1",1,604,Inf,NA,0,0,0,1664,0.3629808,0.08404475,-172
15700,"BON.ATL","BON","Sarda sarda","2-Tuna (small)",1976,1970,1975,"CP","EUROPEAN UNION","EU.España","EU.ESP.TP","EU.ESP","ATL","BIL94B","NE","EEZ","All gears","TP","TRAP","C","RPT1",1,29,Inf,NA,0,0,0,785,0.03694268,-0.004196565,3
15702,"BON.MED","BON","Sarda sarda","2-Tuna (small)",1976,1970,1975,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-MEDI.TP","EU.ESP-ES-MEDI","MED","BIL95","MEDI","EEZ","All gears","TP","TRAP","C","RPT1",1,33,Inf,NA,0,0,0,254,0.1299213,-0.1154775,-7
15706,"BON.MED","BON","Sarda sarda","2-Tuna (small)",1976,1970,1975,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-MEDI.UN","EU.ESP-ES-MEDI","MED","BIL95","MEDI","UNKN","All gears","UN","SURF","C","RPT1",1,364,Inf,NA,0,0,0,2915,0.1248714,0.01485994,75
15708,"FRI.ATL","FRI","Auxis thazard","2-Tuna (small)",1976,1970,1975,"CP","EUROPEAN UNION","EU.España","EU.ESP.TP","EU.ESP","ATL","BIL94B","NE","EEZ","All gears","TP","TRAP","C","RPT1",1,266,Inf,NA,0,0,0,785,0.3388535,0.0888535,108
15717,"SWO.ATN","SWO","Xiphias gladius","1-Tuna (major sp.)",1976,1970,1975,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","ATN","BIL94B","NE","UNKN","Longline","LL","LLSWO","C","RPT1",1,2816,1997,-21,0,1,0,3030.601,0.9291886,0.0006924993,-931
15719,"SWO.MED","SWO","Xiphias gladius","1-Tuna (major sp.)",1976,1970,1975,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-MEDI.LL","EU.ESP-ES-MEDI","MED","BIL95","MEDI","UNKN","Longline","LL","LLSWO","C","RPT1",1,89,Inf,NA,0,0,0,339,0.2625369,-0.2010048,0
15930,"YFT.ATW","YFT","Thunnus albacares","1-Tuna (major sp.)",1976,1970,1975,"CP","VENEZUELA","Venezuela","VEN.LL","VEN","ATW","YF40","WTRO","UNKN","Longline","LL","LL","C","RPT1",1.13,626,Inf,NA,0,0,0,1637,0.3824068,-0.2516022,63
15950,"SAI.ATW","SAI","Istiophorus albicans","1-Tuna (major sp.)",1976,1970,1975,"CP","VENEZUELA","Venezuela","VEN.LL","VEN","ATW","BIL94A","NW","UNKN","Longline","LL","LL","C","RPT1",1,54,Inf,NA,0,0,0,1637,0.03298717,-0.03007589,-2
15953,"BUM.A+M","BUM","Makaira nigricans","1-Tuna (major sp.)",1976,1970,1975,"CP","VENEZUELA","Venezuela","VEN.LL","VEN","A+M","BIL94A","NW","UNKN","Longline","LL","LL","C","RPT1",1,78,Inf,NA,0,0,0,1637,0.04764814,-0.04469421,-4
15956,"WHM.A+M","WHM","Kajikia albida","1-Tuna (major sp.)",1976,1970,1975,"CP","VENEZUELA","Venezuela","VEN.LL","VEN","A+M","BIL94A","NW","UNKN","Longline","LL","LL","C","RPT1",1,107,Inf,NA,0,0,0,1637,0.06536347,-0.06188878,-6
15959,"SWO.ATN","SWO","Xiphias gladius","1-Tuna (major sp.)",1976,1970,1975,"CP","VENEZUELA","Venezuela","VEN.LL","VEN","ATN","BIL94A","NW","COMB","Longline","LL","LL","C","RPT1",1,43,1997,-21,0,1,0,1637,0.02626756,-0.032291,-9
15960,"TUN.A+M","TUN","Thunnini","3-Tuna (other)",1976,1970,1975,"CP","VENEZUELA","Venezuela","VEN.LL","VEN","A+M","BIL93","WTRO","UNKN","All gears","LL","LL","C","RPT1",1,729,Inf,NA,0,0,0,1637,0.4453268,0.420552,707
15966,"YFT.ATW","YFT","Thunnus albacares","1-Tuna (major sp.)",1976,1970,1975,"CP","GRENADA","Grenada","GRD.LL","GRD","ATW","YF40","WTRO","UNKN","Longline","LL","LL","C","COLV",1,100,Inf,NA,0,0,0,100,1,0,0
15978,"BFT.ATW","BFT","Thunnus thynnus","1-Tuna (major sp.)",1976,1970,1975,"CP","MEXICO","Mexico","MEX.LL","MEX","ATW","BF60","GOFM","UNKN","Longline","LL","LL","C","RPT1",1,37,1982,-6,0,1,0,5151,0.007183071,0.003556598,13
15981,"BON.ATL","BON","Sarda sarda","2-Tuna (small)",1976,1970,1975,"CP","MEXICO","Mexico","MEX.LL","MEX","ATL","BIL91","GOFM","UNKN","All gears","LL","LL","C","RPT1",1,237,Inf,NA,0,0,0,5151,0.04601048,-0.02138148,-209
15985,"SSM.A+M","SSM","Scomberomorus maculatus","2-Tuna (small)",1976,1970,1975,"CP","MEXICO","Mexico","MEX.LL","MEX","A+M","BIL91","GOFM","UNKN","All gears","LL","LL","C","RPT1",1,3380,Inf,NA,0,0,0,5151,0.6561833,-0.06820477,-1414
15987,"KGM.A+M","KGM","Scomberomorus cavalla","2-Tuna (small)",1976,1970,1975,"CP","MEXICO","Mexico","MEX.LL","MEX","A+M","BIL91","GOFM","UNKN","All gears","LL","LL","C","RPT1",1,1497,Inf,NA,0,0,0,5151,0.2906232,0.08602965,143
16155,"BUM.A+M","BUM","Makaira nigricans","1-Tuna (major sp.)",1976,1970,1975,"NCO","Non-contracting parties","Mixed flags (FR+ES)","MIX.FR+ES.PS","MIX.FR+ES","A+M","BIL97","SE","UNKN","Other surf.","PS","PS","C","RPT1",1,109,Inf,NA,0,0,0,661,0.1649017,-0.001121502,23
16156,"WHM.A+M","WHM","Kajikia albida","1-Tuna (major sp.)",1976,1970,1975,"NCO","Non-contracting parties","Mixed flags (FR+ES)","MIX.FR+ES.PS","MIX.FR+ES","A+M","BIL97","SE","UNKN","Other surf.","PS","PS","C","RPT1",1,20,Inf,NA,0,0,0,661,0.03025719,-0.0006308448,4
16269,"YFT.ATW","YFT","Thunnus albacares","1-Tuna (major sp.)",1977,1970,1975,"CP","BRAZIL","Brazil","BRA.LL","BRA","ATW","YF09","SW","UNKN","Longline","LL","LL","C","RPT1",1,367,Inf,NA,0,0,0,1239.35,0.296123,0.2621621,333
16272,"YFT.ATW","YFT","Thunnus albacares","1-Tuna (major sp.)",1977,1970,1975,"CP","BRAZIL","Brazil","BRA.LL","BRA","ATW","YF09","SW","UNKN","Longline","LL","LL-surf","C","RPT1",1,374,Inf,NA,0,0,0,1239.35,0.3017711,0.005648122,7
16287,"BLF.A+M","BLF","Thunnus atlanticus","2-Tuna (small)",1977,1970,1975,"CP","BRAZIL","Brazil","BRA.UN","BRA","A+M","BIL96","SW","UNKN","All gears","UN","SURF","C","RPT1",1,273,Inf,NA,0,0,0,2483,0.1099476,0.05326748,217
16288,"SKJ.ATW","SKJ","Katsuwonus pelamis","1-Tuna (major sp.)",1977,1970,1975,"CP","BRAZIL","Brazil","BRA.LL","BRA","ATW","unkn","SW","UNKN","Longline","LL","LLHB","C","RPT1",1,2,Inf,NA,0,0,0,1239.35,0.001613749,NA,NA
16291,"WAH.A+M","WAH","Acanthocybium solandri","2-Tuna (small)",1977,1970,1975,"CP","BRAZIL","Brazil","BRA.LL","BRA","A+M","BIL96","SW","UNKN","All gears","LL","LLHB","C","RPT1",1,3,Inf,NA,0,0,0,1239.35,0.002420624,-0.001574772,-1
16293,"KGM.A+M","KGM","Scomberomorus cavalla","2-Tuna (small)",1977,1970,1975,"CP","BRAZIL","Brazil","BRA.UN","BRA","A+M","BIL96","SW","UNKN","All gears","UN","SURF","C","RPT1",1,790,Inf,NA,0,0,0,2483,0.3181635,-0.2344681,244
16299,"SAI.ATW","SAI","Istiophorus albicans","1-Tuna (major sp.)",1977,1970,1975,"CP","BRAZIL","Brazil","BRA.LL","BRA","ATW","BIL96","SW","UNKN","Longline","LL","LLHB","C","RPT1",1,98,Inf,NA,0,0,0,1239.35,0.07907371,-0.03479508,-16
16301,"SAI.ATW","SAI","Istiophorus albicans","1-Tuna (major sp.)",1977,1970,1975,"CP","BRAZIL","Brazil","BRA.UN","BRA","ATW","BIL96","SW","UNKN","Other surf.","UN","SURF","C","RPT1",1,119,Inf,NA,0,0,0,2483,0.0479259,-0.01482714,57
16304,"BUM.A+M","BUM","Makaira nigricans","1-Tuna (major sp.)",1977,1970,1975,"CP","BRAZIL","Brazil","BRA.LL","BRA","A+M","BIL96","SW","UNKN","Longline","LL","LLHB","C","RPT1",1,12,Inf,NA,0,0,0,1239.35,0.009682495,-0.008296788,-6
16306,"BUM.A+M","BUM","Makaira nigricans","1-Tuna (major sp.)",1977,1970,1975,"CP","BRAZIL","Brazil","BRA.UN","BRA","A+M","BIL96","SW","UNKN","Other surf.","UN","SURF","C","RPT1",1,52,Inf,NA,0,0,0,2483,0.02094241,0.009808805,41
